,Unnamed: 0,lyrics,link,duble_check
86,우리같은사람들 - 그 많던 일기는 그저 글자가 되고,"잔잔 잔잔 나 한 일상 속 속
바람 바람 불어이
바람 바람 파도은 만들어
시도 시도도 때 일렁거리네
그대 그대 맘 내 내 유람하는 구경꾼 이었나 이었나
비춰 비춰 내 보인 보인은 볼품이 없었나 없었나
빙빙 빙빙 엉켜버린 돌아 랠 푸는데 푸는데
얼마나 얼마나 모르겠네 걸릴런지는
낯설은 낯설은의 나 속
빼곡히 빼곡히 일기는
의미 의미 글자가없는
아픔 아픔 기억으로 남게 했네 했네
그대 그대 맘 내 내 유람하는 구경꾼 이었나 이었나
비춰 비춰 내 보인 보인은 볼품이 없었나 없었나
빙빙 빙빙 엉켜버린 돌아 랠 푸는데 푸는데
얼마나 얼마나 모르겠네 걸릴런지는",https://www.youtube.com/watch?v=6RSiu-byZGQ,우리같은사람들-그 많던 일기는 그저 글자가 되고 2021.02.10 [Official Artwork Video]
87,혁오(HYUKOH) - TOMBOY,"난 난가 엄마 엄마 베푼 사랑에 어색 해 해
그래서 그래서 건 그런 늘 어렵다니까 어렵다니까
잃기 잃기 욕심 두려웠던에도도
작은 작은이 예쁨
난 난 행복 지금 그래서 그래서 불안 해
폭풍 폭풍 바다 전 늘 늘 고요 하니까
불 불 붙어이 타면 타면 안 되잖아
나 나 사랑는 응원 해 해
젊은 젊은 나이테 우리 잘 잘 보이지 않고
찬란 찬란 빛 한 눈이 눈이 멀어 꺼져가는데
아아아아아
아아아아아
아아아아아아아
아아아아아
아아아아아
아아아아아아아아아
슬픈 슬픈은 어른 뒷걸음 뒷걸음 만 치고
미운 미운을 스물 스물 넌 지루 해 보여 보여
불 불 붙어이 타면 타면 안 되니까
우리 우리을 사랑 해
젊은 젊은 나이테 우리 잘 잘 보이지 않고
찬란 찬란 빛 한 눈이 눈이 멀어 꺼져가는데
그래 그래 나 그때 잘 몰랐었어 몰랐었어
우린 우린 점 다른 닮았고
철이 철이 먼저 들어 버린
너 너 이젠와도 닮았네 닮았네
젊은 젊은 나이테 우리 잘 잘 보이지 않고
찬란 찬란 빛 한 눈이 눈이 멀어 꺼져가는데
아아아아아
아아아아아
아아아아아아아
아아아아아
아아아아아
아아아아아아아아아",https://www.youtube.com/watch?v=pC6tPEaAiYU,HYUKOH(혁오) - TOMBOY(톰보이 뮤직비디오) M/V
88,잔나비 - 꿈과 책과 힘과 벽,"해 해 뜨고가지는지는 것에
연연 연연 나 하였던 작은방
텅 텅 마음 빈 불러봤자봤자
누군 누군에겐가 테니
꼭 꼭 입 다문 새로 삐져나온 삐져나온
보잘 보잘없는 것의의 한숨에
나 나 고 들으라 들으라 쉰 숨이 더 냐 냐
아버지 아버지 게 내
제 제 저려 발 발 답 할 수 없었네 없었네
우리 우리 우리는
어째서
어른이 어른이 걸까
하루하루 하루하루
참 참 짐 무거운
더 더 못는 거 야 야
꿈 꿈 책과과 힘과 벽 사이를를
눈치 눈치에보기 나날들
소년 소년 야망 이여 가져라
무책임 무책임 격언 한에
저 저를 바다하는하는 거 야
어처 어처 없던 구니의의 어린 꿈
가질 가질 없음 수 알게 알게되던 날
두드러기 두드러기 돋은처럼이
끝내 끝내 이름 그 말았네
우리 우리 우리는
어째서
어른이 어른이 걸까
하루하루 하루하루
참 참 짐 무거운
더 더 못는
멈춰 멈춰 남겨진
날 날
어떤 어떤이 맘
하루하루 하루하루
참 참 밤 무서운 걸
잘 잘 버티도 넌
하루하루 하루하루
참 참 밤 무서운 걸
자고 자고 괜찮아질 나면 야
하루는 하루는 어른이 더 테니
무덤덤 무덤덤 그 한을을 기억 해
어릴 어릴 본 적의의 눈을
우린 우린 닮아야 조금씩 거 야 야",https://www.youtube.com/watch?v=8Q5PkxVkHAc&pp=ygUk7J6U64KY67mEIC0g6r-I6rO8IOyxheqzvCDtnpjqs7wg67K9,잔나비 - 꿈과 책과 힘과 벽 [유희열의 스케치북/You Heeyeol’s Sketchbook] | KBS 210730 방송
89,선우정아 - 그러려니,"만나는 만나는은 사람
그리운 그리운은 사람
끊어진 끊어진에 연은 없더라도 없더라도
그리운 그리운은 마음 못해
잘 잘
문득 문득 너 떠오른
안부 안부 묻는다
잘 잘
대답 대답들을을 없으니
쓸쓸히 쓸쓸히 음
그러려니
잘 잘
문득 문득 너 떠오른
안부 안부 묻는다
잘 잘
대답 대답들을을 없으니
쓸쓸히 쓸쓸히 음
그러려니 그러려니
만나는 만나는은 사람
그리운 그리운은 사람
끊어진 끊어진에 연은 없더라도 없더라도
그리운 그리운은 마음 못해
만나는 만나는은 사람
그리운 그리운은 사람
끊어진 끊어진에 연은 없더라도 없더라도
그리운 그리운은
그리운 그리운은",https://www.youtube.com/watch?v=Ng6poB4dX9o,선우정아 - 그러려니
90,김세정 - 꽃길 (Prod. By ZICO),"세상 세상 게이란 춥네 요 요
당신 당신 안의 살던 살던 때보다
모자람 모자람 주신없이이
과분 과분 느낄하다
난 난 됐죠
한 한 꽃 송이 피우려
작은 작은 눈 두
얼마나 얼마나 비 많은 내렸을까
오 되감기
돌이 돌이 더 킬수록
포기 포기하려 안 해 버린 버린
젊고 젊고 당신 아름다운 계절
여길 여길 예쁘게 봐
바닥 바닥 떨어지더라도
꽃 꽃 만 길 해줄게 요 요
문득 문득 그 쳐다본에는
미소 미소 폈가 주름 주름이 졌죠
내 내 인생 게 선물 선물 해주고
사랑 사랑 말 해란
그리도 그리도 요
한 한 꽃 송이 피우려
작은 작은 눈 두
얼마나 얼마나 비 많은 내렸을까
오 되감기
돌이 돌이 더 킬수록
포기 포기하려 안 해 버린 버린
젊고 젊고 당신 아름다운 계절
여길 여길 예쁘게 봐
바닥 바닥 떨어지더라도
꽃 꽃 만 길 해줄게 요 요
겨울 겨울 와도이 속에에
봄 봄가 향기 한 건 건
한결같이 한결같이 않는
사랑 사랑 이죠
오 되감기
짧은 짧은 같던 바람
날 날에 품 흔들림없는없는
화분 화분 되어준이의 세월 세월
여길 여길 행복 봐 남았으니까
다 다이 내려놓고 요
꽃 꽃 만 길 해줄게 요 요",https://www.youtube.com/watch?v=zumBqDr0FCk,Jelly box 세정(SEJEONG) - 꽃길 Official Music Video (Prod. By ZICO)
91,방탄소년단 - 둘! 셋! (그래도 좋은 날이 더 많기를),"꽃 꽃 만 길
그런 그런은 말 못해
좋은 좋은 만 것
그런 그런도 말 못해
이제 이제 일 좋은 좋은있을 거 란 말 말
더 더 아프지도는 거 거 란 말
그런 그런 난 말
그런 그런 못해
너 너 아이돌 넨
안 안 구리겠네
너네 너네 맘 가사 안 들어 들어
안 안 비디오네
너 너 힘 넨 구린 짓 짓
분명히 분명히 텐했을
너네 너네 짓들하는
조금 조금 망하겠네
매우 감사합니다
니들 니들 자격지심
덕분 덕분 고딩에에도 못한 증명 해냈으니 해냈으니
박수 박수 그래 짝짝 쭉 쭉해라 쭉
우린 우린끼리 우리 할 게 게
네, 좋아요
괜찮아 괜찮아 하나 자 셋 셋하면 잊어
슬픈 슬픈 모두 기억 기억 내 손을 잡고 웃어 웃어
괜찮아 괜찮아 하나 자 셋 셋하면 잊어
슬픈 슬픈 모두 기억
서로 서로을 손 웃어
그래도 그래도 날 좋은 좋은 앞으로 많기를를
내 내을 말 하나 하나 둘 셋
믿는다면 믿는다면 둘 하나
그래도 그래도 날 좋은 좋은 훨씬 더 많기를를
내 내을 말 하나 하나 둘 셋
믿는다면 믿는다면 둘 하나
하나 하나 셋
하면하면 것 모든 바뀌길
더 더 날 좋은 위해
우리 우리 함께가에
무대 무대 그림자 뒤 뒤 나 어둠 속의 나 나
아픔 아픔 다까지 주긴 싫었지만 싫었지만
나 나 너무 아직에
웃게 웃게 해 만 싶었는데
잘 잘 싶었는데
감사합니다
이런 이런 믿어 날
이이과 눈물 눈물을 감당 해 줘서 줘서
감사합니다
나 나 빛의 돼 줘서 줘서
화양연 화양연의 화 화 꽃이 돼 줘서 줘서
괜찮아 괜찮아 하나 자 셋 셋하면 잊어
슬픈 슬픈 모두 기억 기억 내 손을 잡고 웃어 웃어
괜찮아 괜찮아 하나 자 셋 셋하면 잊어
슬픈 슬픈 모두 기억
서로 서로을 손 웃어
그래도 그래도 날 좋은 좋은 앞으로 많기를를
내 내을 말 하나 하나 둘 셋
믿는다면 믿는다면 둘 하나
그래도 그래도 날 좋은 좋은 훨씬 더 많기를를
내 내을 말 하나 하나 둘 셋
믿는다면 믿는다면 둘 하나
믿는다면 믿는다면 둘 하나
믿는다면 믿는다면 둘 하나
믿는다면 믿는다면 둘 하나
믿는다면 믿는다면 셋 말
괜찮아 괜찮아 하나 자 셋 셋하면 잊어
슬픈 슬픈 모두 기억 기억 내 손을 잡고 웃어 웃어
괜찮아 괜찮아 하나 자 셋 셋하면 잊어
슬픈 슬픈 모두 기억
서로 서로을 손 웃어
그래도 그래도 날 좋은 좋은 앞으로 많기를를
내 내을 말 하나 하나 둘 셋
믿는다면 믿는다면 둘 하나
그래도 그래도 날 좋은 좋은 훨씬 더 많기를를
내 내을 말 하나 하나 둘 셋
믿는다면 믿는다면 둘 하나
괜찮아 괜찮아 하나 자 셋 셋하면 잊어
슬픈 슬픈 모두 기억 기억 내 손을 잡고 웃어 웃어
괜찮아 괜찮아 하나 자 셋 셋하면 잊어
슬픈 슬픈 모두 기억
서로 서로을 손 웃어",https://www.youtube.com/watch?v=8D7Xxaq7sBU,BTS (방탄소년단) - 2! 3! (둘! 셋! (그래도 좋은 날이 더 많기를)) (Color Coded/Han/Rom/Eng Lyrics)
92,정승환 - 보통의 하루,"나 나이야
무너지고 무너지고 것있는
겨우 겨우 왔던 지켜내 시간들이이
사라질까 사라질까
뚝 뚝
떨어지는 떨어지는을 눈물
또 또 않은 아무렇지
너 너 인사에게 건네고
그렇게 그렇게 하루 오늘도 시작 해 해
나 나 괜찮아
지나갈 지나갈 라 거
덮어 덮어 지난 둔
쌓여가다 쌓여가다 익숙해져 보니
쉽게 쉽게 수 돌이킬 날
그 그을 시작 채로
자꾸 자꾸 보니
말 말 수 할 됐나 봐 봐
오늘도 오늘도의 보통 지나가
너 너이야
슬퍼 슬퍼있는 울고 다 알아 알아
또 또 않은 아무렇지
나 나 인사에게 건네고
그렇게 그렇게 하루 오늘도 시작 해 해
너 너 괜찮니
지나갈 지나갈 라 거
덮어 덮어 지난 둔
쌓여가다 쌓여가다 익숙해져 보니
쉽게 쉽게 수 돌이킬 날
그 그을 시작 채로
자꾸 자꾸 보니
말 말 수 할 됐나 봐 봐
오늘도 오늘도 일 아무 듯
보통 보통 하루가의",https://www.youtube.com/watch?v=GRWh711Y_dw,[나의 아저씨 OST Part 3] 정승환 (Jung Seung-Hwan) - 보통의 하루 (An Ordinary Day) MV
93,세븐틴 - 바람개비,"너 너 기다리를 바라 봤어 봤어
저기 저기 멀리 저기 샌가
찬바람 찬바람 계속이 거 같아 같아
아주 아주 바람 작은
혼자 혼자 그저 서서
누군 누군 쓸쓸히 갈
찾는 찾는 꼭 게 같아
이런저런 이런저런
숨가쁘게 숨가쁘게
이이 같은 뭐 땜에에
너 너 내와와 멀어진 거 라 둘러대면 둘러대면
괜히 괜히는 나없는없는 것처럼
꾸며내는 꾸며내는 만 것
그러진 그러진
바람 바람 맞으며 만있어
먼 먼 너 훗날
미안 미안 않게
늘 늘 기다릴래
그래 그래 더 그게 편해
오는 오는을 길
오래 오래 대도
돌고 돌고 내 돌아
다시 다시 주면 찾아와
먼 먼이라도
사람들 사람들 다들은으로 만 만
바람 바람 차지이 물어봐
그냥 그냥 묻곤 그렇게
다 다 버릴 잊어 왜 물어봐 물어봐
너 너
부는 부는 같아서
그저 그저 말 아무
기다릴 기다릴인데
이런저런 이런저런
숨가쁘게 숨가쁘게
이이 같은 뭐 땜에에
너 너 내와와 멀어진 거 라 둘러대면 둘러대면
괜히 괜히는 나없는없는 것처럼
꾸며내는 꾸며내는 만 것
그러진 그러진
바람 바람 맞으며 만있어
먼 먼 너 훗날
미안 미안 않게
늘 늘 기다릴래
그래 그래 더 그게 편해
오는 오는을 길
오래 오래 대도
돌고 돌고 내 돌아
다시 다시 주면 찾아와
먼 먼이라도
이이은
저 저에 편 편 버린 것 만 같아 같아
널 널
이대로 이대로 볼 널 없을까
가끔 가끔 안은 생각도 생각도 들어 난
네 네이 모습 만가가
그래도 그래도
슬플 슬플 같지만
희미 희미 남아
있는있는를 너
오는 오는을 길
오래 오래 대도
돌고 돌고 내 돌아
다시 다시 주면 찾아와
먼 먼이라도",https://www.youtube.com/watch?v=aarBJqitCJE,[M/V] SEVENTEEN(세븐틴) _ SVT VOCAL TEAM - '바람개비'
94,윤하 (YOUNHA) - 답을 찾지 못한 날,"나 나 그래
나 나
나 나 그래
나 나
고요 고요 밤 한에
적막한 적막한 방안 내
한 한 무너지네
아침 아침 눈에 뜨면
뭐 뭐 달라질까
밤잠 밤잠 설치을
문득 문득이 생각
이토록 이토록 내 약한
무슨 무슨 일까
답 답 찾지을 날
나 나 그래
나 나
나 나 그래
나 나
고요 고요 밤 한에
적막한 적막한 방안 내
한 한 무너지네
한 한은 번
안 안 것 될
고개 고개 들었다가
다시 다시 발 내 만
이토록 이토록 난
어떤 어떤 일까
답 답 쫓지을 날
우 우우우
우우우우우우우우우 wooh
우우우우우우우우우 wooh
아침 아침 눈에 뜨면
뭐 뭐 달라질까
밤잠 밤잠 설치을
문득 문득이 생각
이토록 이토록 난
어떤 어떤 일까
답 답 찾지을 날
아침 아침 눈에 뜨면
뭐 뭐 달라질까
밤잠 밤잠 설치을
문득 문득이 생각
이토록 이토록 난
어떤 어떤 일까
답 답 찾지을 날
답 답 찾지을 날",https://www.youtube.com/watch?v=ImnohMZZJcc,[MV] YOUNHA(윤하) _ No answer(답을 찾지 못한 날)
95,세븐틴 - 포옹,"몰래 몰래 몰래 웃고
내 내을 모습
버거운 버거운 하루 듯 보내고
오늘도 오늘도으로 겉 말 말 못 한
마음 마음으로 속 되새긴
힘들어
힘들어
힘들어
힘들 힘들면 때에게로로
안겨도 안겨도 나 돼 같아
숨기고 숨기고
가려지지 가려지지 걸 않는단
우리 우리는 서로 수있게있게
미안 미안 마
걱정 걱정 마
무서워 무서워 마
이젠 이젠 마
나 나는에게
한없이 한없이 소중한 너무도
오늘 오늘 힘들었을
너 너 말에게 줄래
내 내있다가
수고 수고 고
사랑 사랑 고
꽉 꽉 준다 안아
힘들 힘들면 때에게로로
안겨도 안겨도 나 돼 같아
숨기고 숨기고
가려지지 가려지지 걸 않는단
우리 우리는 서로 수있게있게
미안 미안 마
걱정 걱정 마
무서워 무서워 마
이젠 이젠 마
나 나는에게
한없이 한없이 소중한 너무도
오늘 오늘 힘들었을
너 너 말에게 줄래
내 내있다가
수고 수고 고
사랑 사랑 고
꽉 꽉 준다 안아",https://www.youtube.com/watch?v=lsmSY9dWTMM,[제34회 골든디스크] (Golden Stage) 세븐틴(Seventeen) - ′포옹′♪
96,어반자카파 - 혼자,"혼자 혼자 말하는자는 밤 밤
혼자 혼자 것있는 사는 것 것
그건 그건 게는 내 한 것 것
또 또에게 너 별일 별일 아닌 것
고단한 고단한 소란 몸 삶
요란 요란 맘 한 혼자 혼자 남은 밤
그건 그건 게는 내 한 것 것
또 또에게 너 안쓰러운 것 것
혼자가 혼자가 내 편하다는은
언제 언제 거짓말부터
되었는지되었는지
자꾸 자꾸를 나 해
나 나 정말는
말 말 온하고
여느 여느보다 때 외로워져
혼자 혼자 말하는자는 밤 밤
혼자 혼자 것있는 사는 것 것
그건 그건 게는 내 한 것 것
또 또에게 너 별일 별일 아닌 것
고단한 고단한 소란 몸 삶
요란 요란 맘 한 혼자 혼자 남은 밤
그건 그건 게는 내 한 것 것
또 또에게 너 안쓰러운 것 것
혼자 혼자 밤
혼자 혼자 약속
혼자 혼자 새벽
혼자 혼자 아침
혼자 혼자 밤
혼자 혼자 약속
혼자 혼자 새벽
혼자 혼자 아침
빛나네
말 말
나 나 사실는 해
나 나 보는를
도저히 도저히 않아
혼자 혼자 말하는자는 밤 밤
혼자 혼자 것있는 사는 것 것
그건 그건 게는 내 한 것 것
또 또에게 너 별일 별일 아닌 것
고단한 고단한 소란 몸 삶
요란 요란 맘 한 혼자 혼자 남은 밤
그건 그건 게는 내 한 것 것
또 또에게 너 안쓰러운 것 것
혼자 혼자 밤
혼자 혼자 약속
혼자 혼자 새벽
혼자 혼자 아침
혼자 혼자 밤
혼자 혼자 약속
혼자 혼자 새벽
혼자 혼자 아침
빛나네",https://www.youtube.com/watch?v=ST9L7gBoj34,[MV]  URBANZAKAPA(어반자카파) _ ALONE(혼자 )
97,아이유 - 아이와 나의 바다,"그러나 그러나이 시간
아물지 아물지 일들이 않는
내 내 날가가 사랑하지 못해서해서
맘 맘 가난이 밤이야이야

거울 거울에 속 속 얼굴이 어색해서해서
습관 습관 조용히처럼을 감아 감아
밤 밤되면이이 내일로 가고 싶어 싶어
수많은 수많은 아래 소원 소원 다른 꿈을 꾸던 꾸던

아이 아이 그렇게는 시간
겨우 겨우가 내 아팠던 걸까 걸까
쌓이는 쌓이는만큼 하루 멀어져
우리 우리 화해는는 수 없을 것 같아 같아
나아지지 나아지지 것 않을

어린 어린 내 날 엔 영원히 영원히
가물지 가물지 바다가 않는
이제 이제 이제 흔적는이 남아 남아 희미 한 그곳 엔 엔

설렘 설렘 차오르던으로으로의 숨 소리와와
머리 머리로 위 부는 바람 바람
파도가 파도가 어디되어 달려가고 싶어 싶어
작은 작은 아래 두려움 두려움 두 눈을 뜨면 뜨면

세상 세상 그렇게은 순간
내게로 내게로 눈와 선물 선물이되고
숱 숱 의심하게 나 나는 그제야
나 나 대답에게에게 수있을 것 같아 같아

선 선에 너머이
나 나 부르고를
아주 아주 시간 오랜
잊고 잊고 목소리 있던

물결 물결 거슬러을 돌아가
내 내의 안 태어난 태어난 곳으로

휩쓸려 휩쓸려을 길 자유로와와
더 더 날 이상 이상 어둠에 눈 감지 않아 않아
두 두 다시 번 번 모른 척하지 않아 않아

그럼 그럼 여전히에도은
삶 삶지는에게 있겠지
또다시 또다시 일지라도 헤매 길 길을 알아",https://www.youtube.com/watch?v=LSkdINo1GXw,IU The Sea of a Kid & I Lyrics (아이유 아이와 나의 바다 가사) [Color Coded Lyrics/Han/Rom/Eng]
98,스웨덴세탁소 - 답답한 새벽,"답답한 답답한 잠은 새벽오고
불안 불안 생각들 한 꼬리 꼬리를 물고
캄캄한 캄캄한 기댈 시간도없는없는
외롭고 외롭고 날들
이젠 이젠 버린 늦어 마음
지나친 지나친에 풍경들이이 나도
그대로 그대로 내의 참 참 좋다며 웃던
네 네 있길가
이젠 이젠이라도 우연 볼 볼 수 밖에
널 널 만 바라보기
난 난 버릴 녹아 같아
괜찮냐 괜찮냐 해 고 고 울지 말라 고 해 줘 줘
내 내 내을 손 다 잘 잘 될 거 라 고 고
말 말 줘
지우고 지우고 무거운 싶은
다가올 다가올이 내일 두려워져도
그대로 그대로 내의 참 좋다며 좋다며
웃던 웃던가 네 바라지만
이젠 이젠이라도 우연 볼 볼 수 밖에
널 널 만 바라보기
난 난 버릴 녹아 같아
괜찮냐 괜찮냐 해 고 고 울지 말라 고 해 줘 줘
내 내을 손 다
잘 잘 거 될 될 고 말 해 줘 줘
나 나 우연는는 바래 볼 수 밖에 밖에
널 널 만 바라보기
숨 숨 수 쉴테니까
겁 겁 않을 내지 내지 도망 치지 않을 게 게
내 내을 손
잠들 잠들까지 때 때 때까지 만있어 줘 줘",https://www.youtube.com/watch?v=fsggDuoQsXo,스웨덴세탁소 (Sweden Laundry) - 답답한 새벽 | 가사
99,이소라 - Track 9,"나 나 알지도는 채 태어나 태어나
날 날
내 내 짓지도가
이이으로 이름
걷고 걷고하고 말 난 후로 후로
난 난 변했고
나대로 나대로 멈추고 가고
세상 세상 어떻게은은 나를 화나게하고하고
당연 당연 고독 한에에 살게 해
이봐 잊지 마세요
고독 고독 만들어하게 다그쳐 살아가 살아가
매일 매일 부족 독하게
만들어 만들어 다그쳐 널가
나 나 알지도는 채 이렇게 이렇게
태어났고
태어난 태어난 모르게지도
잊혀지겠지
존재 존재 게하는 해 울어도 울어도
지나면 지나면뿐
나대로 나대로 멈추고 가고
세상 세상 어떻게은은 나를 강하게하고하고
평범한 평범한 속 불행 살게 해 해
이봐 잊지 마세요
고독 고독 만들어하게 다그쳐 살아가 살아가
매일 매일 부족 독하게
만들어 만들어 다그쳐 널가
이봐 잊지 마세요
고독 고독 만들어하게 다그쳐 살아가 살아가
매일 매일 부족 독하게
만들어 만들어 다그쳐 널가
이이 거 하늘 지나가는 지나가는 날 위해",https://www.youtube.com/watch?v=5LzfjF1ESIc,[가사/ENG SUB] 이소라 (Lee So-Ra) – Track 9
100,로시 - Stars,"내 내는 별자리 투성 투성이 자리
내 내은은 a b o 또 a b 형
날 날 봐 들킬까 나 나를 숨겼어
죄송합니다
어떤 어떤이 사람 싶었던 걸까 걸까
그런 그런이 사람 행복 행복 해 질까
내 내로 목소리 마음 마음에 속삭여
괜찮은
길 길 잃어을 그럴 그럴 수도있어
사람들 사람들 그림자의 따라가지마
잃어버린 잃어버린를 나 줘
아무것 아무것 아닌도 내 내 겐 어려워
그냥 그냥 싶은하고하는 거 거
울고 울고 땐 싶을 버리고
웃고 웃고 않을 싶지는는 웃지 마
밤하늘 밤하늘 나 에다 난 난 그려 봐
내 내 만드는가의 별자리 별자리
아무도 아무도 못 지우지
나만 나만 빛의
엄마 엄마에 방 이제 꺼졌어 꺼졌어
그 그했던 고단 잠들었어
난 난 그걸 왠지
잠 잠와이
잘 잘 모르겠지만은 마음
뭔 뭔 모르겠지만 진하고하고 싶은 맘
이이이 마음 야
아무것 아무것 아닌도 내 내 겐 어려워
그냥 그냥 싶은하고하는 거 거
울고 울고 땐 싶을 버리고
웃고 웃고 않을 싶지는는 웃지 마
밤하늘 밤하늘 나 에다 난 난 그려 봐
내 내 만드는가의 별자리 별자리
아무도 아무도 못 지우지
나만 나만 빛의
그 그 내 땐 땐 인 줄 만 알아서 알아서
날 날 치고 야단을하고하고
그러다 그러다 서러워 혼자
그러다 그러다이 잠
나 나 지우고를 쓰고
그러다 그러다하고
아무도 아무도 내 아닌되고
이제 이제 그런 다시하기 싫어 싫어
아무것 아무것 아닌도 내 내 겐 어려워
누가 누가 게 내 해 해 주면 좋겠어
울고 울고 땐 싶을 버리고
웃고 웃고 않으면 싶지 말라 고 고
밤하늘 밤하늘 날에서 빛나는
내 내를 얘기 아는 아는 별 하나
잘 잘있는하고 라 고 고
매일 매일 게 내 해 줘 줘
아무것 아무것 아닌도 내 내 겐 어려워
그냥 그냥 싶은하고하는 거 거
내 내 빛날가있게
울고 울고 땐 싶을 버리고
웃고 웃고 않을 싶지는는 웃지 마
반은 반은 절반은 거짓말 말
그 그 어디쯤 사이있는 나 나
잘 잘있는하고 라 고 고
말 말주고 해
꼭 꼭주고 안아",https://www.youtube.com/watch?v=Fz8bjQZOrNw,로시 (Rothy) - Stars MV
101,이별을 배웠어 (Always In My Heart),"너무 너무
너 너 사람라는
나라 나라 사람는
항상 항상 만들었어
우린 우린을 사랑
우린 우린을 사랑
고마워 고마워 정말
여기 여기 너무까지 했어
부족 부족 나했던 안아 줘서 줘서
정말 정말가 네 네하길 바랄 거 같아 같아
이젠 이젠을 사랑
이젠 이젠을 사랑
너 너 고마워
그저 그저 만 바라
우린 우린까지 여기
아무 아무도 말 눈물 만 만
한없이 한없이있는 흐르고 보면
이젠 이젠을 사랑
이제 이제을 이별
사랑해 사랑해
항상 내 마음에
항상 내 마음에
시간 시간 많이이
서로 서로 때쯤 무뎌질
한 한 만 번 번하기로 해 요 요
정말 정말했던 사랑는
네 네있어가 했어
그저 그저 만 바라
우린 우린까지 여기
아무 아무도 말 눈물 만 만
한없이 한없이있는 흐르고 보면
이젠 이젠을 사랑
이제 이제을 이별
사랑해 사랑해
항상 내 마음에
항상 내 마음에
우리 우리 잘 힘들걸지만
문득 문득
마지막 마지막를 인사
두 두을 눈 감고 웃어 웃어
이별이 이별이 게 내
이젠 이젠까지 여기
잠시 잠시 나 멍하니있어
혹시나 혹시나 것 돌아올 같아서
이젠 이젠을 사랑
이제 이제을 이별
사랑해 사랑해
그저 그저 만 바라
우린 우린까지 여기
아무 아무도 말 눈물 만 만
한없이 한없이있는 흐르고 보면
이젠 이젠을 사랑
이제 이제을 이별
사랑해 사랑해
항상 내 마음에
항상 내 마음에
항상 내 마음에
항상 내 마음에",https://www.youtube.com/watch?v=0VHX2ovsx6E,[STATION] 임슬옹 X 조이 '이별을 배웠어 (Always In My Heart)' MV
102,이적 - 걱정말아요 그대,"그대여 그대여 걱정 아무 말아 요 요
우리 우리 노래 함께
그대 그대 기억들 아픈 그대여
그대 그대에 가슴 묻어 버리고 버리고
지나간 지나간은 것대로
그런 그런가 의미
떠난 떠난에게이하세요
후회 후회 사랑없이 말해 요 요
그대는 그대는 힘든 너무이 많았죠 많았죠
새로움 새로움 잃어을
그대 그대 얘기들 슬픈 그대여
그대 그대으로 탓 털어 버리고 버리고
지나간 지나간은 것대로
그런 그런가 의미
우리 우리 함께 다합시다
후회 후회 꿈없이 꾸었다 꾸었다 말해 요
지나간 지나간은 것대로
그런 그런가 의미
우리 우리 함께 다합시다
후회 후회 꿈없이 꾸었다 꾸었다 말해 요
지나간 지나간은 것대로
그런 그런가 의미
우리 우리 함께 다합시다
후회 후회 꿈없이 꾸었다 꾸었다 말해 요
새로운 새로운을 꿈 말해 요 요",https://www.youtube.com/watch?v=Dic27EnDDls,[응답하라 1988 Part 2] 이적 - 걱정말아요 그대 (Don't worry)
103,헤이즈 (Heize) - 내 맘을 볼 수 있나요,"내 내을 맘 수 수 있나 요
난 난뿐 그대
그대 그대에 뒤 있을게 요 요
한 한 뒤 걸음 요
그댄 그댄 마음 내
눈물 눈물 글썽여이
그 그 보면 댈이이 아프네 요
혼자 혼자 사랑하는
언젠가 언젠가 돌아가야 다시
그곳 그곳 홀로을
그런 그런가 내 요
모른척 모른척 건하는 요
그대 그대에 곁 날
힘껏 힘껏 쳐 소리 봐도
마음 마음 소리의
언젠가 언젠가 돌아가야 다시
그곳 그곳 홀로을
그런 그런가 내 요
언젠가 언젠가 돌아가야 다시
그곳 그곳 홀로을 돌아가겠죠
이런 이런가 내 요
우우우우우
슬픈 슬픈이 마음 요
나 나 왜는되는지
사랑 사랑 가깝이란 머네 요 요
그대의 그대의이란",https://www.youtube.com/watch?v=ANfUH55XtbU,헤이즈 (HEIZE) - 내 맘을 볼 수 있나요 | 가사 | 호텔델루나 OST (Hotel DelLuna OST)
104,어반자카파 - 뜻대로,"자꾸 자꾸 생각 그런 들어
노력 노력 안해도 생각
마음 마음 쉬운처럼없고
사람들 사람들 점점이
뜻대로 뜻대로 일되는 없어
지금도 지금도 힘든데
뜻대로 뜻대로 일되는 하나 하나도 없어
내 내 바라던가의의 모습은
자꾸 자꾸 생각 그런 들어
어렸을 어렸을 이럴 땐 몰랐는데
시간 시간 가면이
모든 모든이 일이 없어져 없어져
뜻대로 뜻대로 일되는 없어
지금도 지금도 힘든데
뜻대로 뜻대로 일되는 하나 하나도 없어
내 내 바라던가가의 모습은 어디에에
뜻대로 뜻대로 일되는 없어
지금도 지금도 힘든데
뜻대로 뜻대로 일되는 하나 하나도 없어
그토록 그토록가 내 내 나의 모습은은
뜻대로 뜻대로 꿈 나 온대로
언제쯤 언제쯤 나이면대로
간절히 간절히 내 바랬던 꿈들은
그토록 그토록가 내 내 나의 모습은은
자꾸 자꾸 생각 그런 들어
노력 노력 안해도 생각",https://www.youtube.com/watch?v=xFN2j1rMqI0,[MV] URBAN ZAKAPA(어반자카파) _ As I Wished(뜻대로)
