Unnamed: 0,lyrics
자전거 탄 풍경 - 너에게 난 나에게 넌,"너에게 난 해질녘 노을처럼
한편의 아름다운 추억이되고
소중했던 우리 푸르던날을 기억하며
우- 후회 없이 그림처럼 남아주기를

나에게 넌 내 외롭던 지난 시간을
환하게 비춰주던 햇살이 되고
조그맣던 너의 하얀 손위에
빛나는 보석처럼 영원의 약속이 되어

너에게 난 해질녘 노을처럼
한편의 아름다운 추억이되고
소중했던 우리 푸르던날을 기억하며
우 후회 없이 그림처럼 남아주기를

나에게 넌 초록의 슬픈 노래로
내작은 가슴속에 이렇게 남아
반짝이던 너의 예쁜 눈망울에
수많은 별이 되어 영원토록 빛나고 싶어

너에게 난 해질녘 노을처럼
한편의 아름다운 추억이되고
소중했던 우리 푸르던날을 기억하며
우 후회 없이 그림처럼 남아주기를

너에게 난 해질녘 노을처럼
한편의 아름다운 추억이되고
소중했던 우리 푸르던날을 기억하며
우 후회 없이 그림처럼 남아주기를"
10CM - 새벽 4시,"갈라진 창문 틈새에 스민
이상하리만치 따스한
그 겨울 밤 별빛을 아직 기억해
차가운 여관방 이불 속에
부끄러운 사랑의 자욱
하늘을 날았던 몸짓을 기억해 기억해
별이 쏟아진 다리
우리 야윈 손을 꼭 잡고 걸어가던
길을 걷다 마주한
가장 아름다운 순간에 바라보던
그 달 그 밤 그때에
나를 담은 작은 그림들이
지난 낭만의 꿈속에
어른이 된 나는 어지러워

새벽을 맞은 동네 골목에
이상하리만치 달콤한
자판기 커피 냄샐 아직 기억해
먼지에 가려진 빙판길에
어쩔 줄 모르던 고양이
그 살가운 울음소리를 기억해 기억해
별이 쏟아진 다리
우리 야윈 손을 천천히 놓아가며
길을 걷다 마주한
가장 안타까운 순간에 바라보던
그 달 그 밤 그때에
나를 담은 작은 그림들이
지난 낭만의 꿈속에
어른이 된 나는 어지러워
지나간 지난 얘기 지난 그림
어렴풋한 사랑의 장면
낭만의 꿈속 애매한 느낌
아련한 연기와 나
메마른 아침에 눈을 뜨면
안타까운 가장 아름다운 저 풍경에
더 아쉬운 귓가에 맴도는 목소리에
더 그리운 가장 아름다운 그 순간에
더 두려운
별이 쏟아진 다리
우리 야윈 손을 천천히 놓아가네
어려운 일이지만
가장 아름다운 순간에 바라보던
그 달 그 밤 그때에
나를 담은 작은 그림들이
지난 낭만의 꿈속에
어른이 된 나는 어지러워
그 달 그 밤
나를 담은 작은 그림들이
지난 낭만의 꿈속에
어른이 된 나는 어지러워

어른이 된 나는 어지러워"
올티 - 무중력,"너라는 별의 푸르름
널 가리는 대기권의 구름을
뚫을 정도로 선명해
누구든 널 보면 알 수 있어
오늘은 유난히도 밝네
나완 달리 밝은 빛과 함께 해
아마 달님도
널 질투할 게 분명해
너의 운명엔
늘 빛이 함께였으니까
Ma Darling
여전히 너의 주변의
어딜 거닐던
나보다 더 더욱 빛나는 별들이
널 감싸도니
내 빛은 안 보이겠지
차라리 그게 더
마음이 놓이겠지
넌 유일하고 난 무수해
그런 너에게
유일해지고 싶지만 우습게
또 혼자서 버릴 꿈
너에게 있어 난 그저
널 맴도는 하나의 별일 뿐
닿을 수 있을까
닿을 수 있을까
닿을 수 있을까
닿아선 안 될까
사실 나 혼자서 멋쩍게도
너에게 맞춰 바꿨어 공전궤도
내 스스로의 중력엔 어긋났지만
널 따라 돌고 도는 것을
더 원하지 난
너의 뒤편에 섰을 때
날 가득 덮는 그 그림자의 어둠
그것마저도 난 빛으로 여기지
내 삶엔 빛도 어둠도 없었거든
이 관계에 대해서 재해석 했어
이 계속되는
궤도 위에서 난 외행성
할 수 있는 게 있을까
주변을 맴도는 익숙한
이 습관의 순환
계속 끌려가지만
다가갈 수 없어
모난 내가 접근하면 넌 다쳐서
조금씩 멀어질 뿐야
너의 중력도 내가 짊어질 뿐야
닿을 수 있을까
닿을 수 있을까
닿을 수 있을까
닿아선 안 될까
내 마음 덩치만 크지 뭐
자칫 잘못하면
네 마음 주위를 맴돌다
쾅 부딪쳐
꿈에서만 그리던
너의 미소마저 다시 없을
공백이 될까 봐
말 줄임표
태양에게 물어보면
난 닿을 수 있어
달에게 물어보면
난 가릴 수 있어
난 닿을 수도
가릴 수도 없는데도
같은 거리에 머문 채로
맴돌아 넓은 궤도
어쩌다 널 발견했을까
좌로 우로 몸을 휘저어봐도
내 눈은 바로 그곳
너라는 별이 있는 곳에
못 박힌 채
똑같이 맴도는 꼴 못 가질 게
분명해도 용기 내보겠어
벗어날래
너와 다른 궤도에서
머무는 건 이제 곤란해
얼마가 걸리던
널 향해 갈게
겁나냐고 천만에"
"정인, 윤종신 - 오르막길","이제부터 웃음기 사라질거야
가파른 이 길을 좀 봐
그래 오르기 전에
미소를 기억해두자
오랫동안 못 볼 지 몰라
완만했던 우리가 지나온 길엔
달콤한 사랑의 향기
이제 끈적이는 땀
거칠게 내쉬는 숨이
우리 유일한 대화일지 몰라
한걸음 이제 한걸음일 뿐 아득한
저 끝은 보지마 평온했던 길처럼
계속 나를 바라봐줘
그러면 견디겠어
사랑해 이 길 함께 가는 그대
굳이 고된 나를 택한 그대여
가끔 바람이 불 때만 저 먼 풍경을
바라봐 올라온 만큼
아름다운 우리 길
기억해 혹시 우리 손 놓쳐도
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는 그 곳은
넓지 않아서 우린 결국엔 만나
오른다면
한 걸음 이제 한걸음일 뿐
아득한 저 끝은 보지마
평온했던 길처럼
계속 나를 바라봐줘
그러면 난 견디겠어
사랑해 이 길 함께 가는 그대여
굳이 고된 나를 택한 그대여
가끔 바람이 불 때만 저 먼 풍경을
바라봐 올라온 만큼
아름다운 우리 길
기억해 혹시 우리 손 놓쳐도
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는 그 곳은
넓지 않아서 우린 결국엔 만나
크게 소리 쳐 사랑해요 저 끝까지"
윤상 - 날 위로하려거든,"그때 너는 어디 있었냐고
나는 또 내게 묻는다
왜 너의 곁을 지키지 못했는지
그걸 묻고 또 묻는다
괜찮아질 거라는 말
이겨내라는 말
가시처럼 나를 찌르는 말
제발 날 그냥 내버려 둬
난 지금 세상을 잃었으니
전부 가진 줄 아는 자에겐
잃을 게 너무 많아서
이 세상을 다 잃은 슬픔 같은 건
쳐다보려 하지 않아
이제는 잊으라는 말
잊혀진다는 말
백지처럼 그저 뜻없는 말
제발 날 울게 내버려 둬
정말로 날 위로하려거든
날 그냥"
원 모어 찬스 - 내안에 하늘과 숲과 그대를,"내안에 하늘과 숲과 그대를
푸른 나무들 사이로 좁다란 하늘
한 가득 눈부신 햇살
그 햇살 아래서 날 바라보면서
환하게 웃음 짓던 그대
나는 그런 그댈 이제 잊고 싶어서
그 모든 걸 지우고 싶어서
추억들이 자라있는
이곳에 난 서서
기억에 기대어 보면
내 안에 하늘과 숲과 그대를
나는 어느 하나 지울
수가 없어서
내 맘에 다시 담아둔다
추억들이 자라나 저 하늘 끝까지
손에 닿지 않을 그 만큼
내게서 이제는 더 멀어져 가는
너와의 모든 기억들
내 안에 하늘과 숲과 그대를
나는 어느 하나 지울
수가 없어서
내 맘에 다시 담아본다
내 안에 하늘과 숲과 그대를
나는 어느 하나 지울
수가 없어서
내 맘에 다시
내 안에 하늘과 숲과 그대를
나는 어느 하나 지울
수가 없어서
내 맘에 다시 담아둔다"
타루 - 새장속의 친구,"파란 하늘이 유난히 맑아서
좁은 새장을 풀려난 새처럼 모두
낡은 기억은 이제는 몰아내고 싶어
잦은 슬픔은 이제는 모두 안녕
창백한 거리를 달려가고 싶어
드러나지 않는 가슴속 말은 가득해도
어둔 조명에 얼굴을 적셔 두고서
아무 말도 하지 않던 나의 친구여
잦은 슬픔은 이제는 모두 안녕
흐르는 시간에 씻긴 탓인지
퇴색한 추억은 너무 지쳐
파란 하늘위로 날아가버린
새들의 노래 소릴 듣고선
자유롭다며 부러워 하던 친구여
비가 내린 여름 날 하늘에
드높게 걸친 무지개를 보고
부르던 함성은 전기줄 위에
윙윙거리네
별은 어둠에 유난히 빛나고
자정을 알리는 시계 소리에 잠이
깨어
낡은 기억은 이제는 몰아내고 싶어
잦은 슬픔은 지금은 모두 안녕
흐르는 시간에 씻긴 탓인지
퇴색한 추억은 너무 지쳐
파란 하늘 위로 날아가버린
새들의 노래 소리 듣고선 자유롭다며
부러워하던 친구여
비가 내린 여름날 하늘에 드높게
걸친 무지개를 보고 부르던 함성은
전깃줄 위에 윙윙 거리네
파란 하늘 위로 날아가버린
새들의 노래 소리 듣고선 자유롭다며
부러워하던 친구여
비가 내린 여름날 하늘에 드높게
걸친 무지개를 보고 부르던 함성은
전깃줄 위에 윙윙 거리네"
인피니트 - 그 해 여름,"햇살이 내리는 사이 마다
흰 구름 흐르는 사이 마다
바람이 스치는 사이 마다 니가 비쳐
시간을 타고서 내일에도
진하게 번져와 매일에도
그리움 가득히 나에게 또
스며와 넌 아련히
넌 수줍게 넌 날 타고와
흔들어 날 잔잔히
넌 여전히 넌 기억으로 이어져
난 또 난 늘 난 그리움에 살아
난 이미 난 이미
난 추억에 잠겨있어
발길이 머무는 자리 마다
손길이 스치는 자리 마다
시선을 옮기는 자리 마다 니가 보여
하루의 작은 틈 사이에도
촘촘히 차올라 왜 이리도
설레임 가득히 나에게 또
스며와 넌 아련히
넌 수줍게 넌 날 타고와
흔들어 날 잔잔히
넌 여전히 넌 기억으로 이어져
난 또 난 늘 난 그리움에 살아
난 이미 난 이미
난 추억에 잠겨있어
나 너를 알아서 널 만나게 되서
얼마나 감사한지
내가 이만큼 자라 늘 지켜볼게
스며와 넌 아련히
넌 수줍게 넌 날 타고와
흔들어 날 잔잔히
넌 여전히 넌
기억으로 이어져
난 또 난 늘 난 그리움에 살아
난 이미 난 이미
난 추억에 잠겨있어"
장범준 - 회상,"길을 걸었지 누군가 옆에 있다고
느꼈을 때 나는 알아버렸네
이미 그대 떠난 후라는 걸
나는 혼자 걷고 있던거지
갑자기 바람이 차가와 지네
마음은 얼고 나는 그 곳에 서서
조금도 움직일 수 없었지
마치 얼어버린 사람처럼
나는 놀라서 있던거지
달빛이 숨어 흐느끼고 있네
음 떠나버린 그 사람 생각나네
음 돌아선 그 사람 생각나네
묻지 않았지 왜 나를 떠나느냐고
하지만 마음 너무 아팠네
이미 그대 돌아서 있는 걸
혼자 어쩔수 없었지
미운건 오히려 나였어
떠나버린 그 사람 생각나네
돌아선 그 사람 생각나네
길을 걸었지 누군가 옆에 있다고
느꼈을 때 나는 알아버렸네
이미 그대 떠난 후라는 걸
나는 혼자 걷고 있었던거지
갑자기 바람이 차가와 지네
묻지 않았지 왜 나를 떠나느냐고
하지만 마음 너무 아팠네
이미 그대 돌아서 있는 걸
혼자 어쩔 수 없었지
미운건 오히려 나였어
갑자기 바람이 차가와 지네"
나얼 - 같은 시간 속의 너,"꼭 그러지 않아도
충분히 널 이해할 수 있어
다른 사람 곁에 서 있는 니 모습이
조금 어색하지만
다 버리지 않아도
어떻게든 이겨낼 수 있어
다른 사랑 찾아가버린 니 얼굴이
그렇게 밉진 않아
이제 우리 같은 시간 속을 남처럼
그렇게 걸으면 돼
달아나도 가지 못할 기억 안고
아무말도 하지마요
더는 안된다는거 잘 알아요
많은 날들이 아무 의미없진 않겠죠
멀어지는 바람처럼
우리 함께한 기억들을 꿈처럼
그렇게 안으면 돼
눈 감아도 잊지 못할 추억의 널 묻고
아무말도 하지마요
더는 안된다는거 잘 알아요
사랑했던 날 모두 사라지진 않겠죠
우릴 스치는 안개처럼
아무것도 묻지 않을게요
이대로 묻어둘래요 나는요
거짓말처럼 또 하루가 살아지겠죠
떨어지는
같은 시간 속의 너"
Bard - 춤추는 바람,"불어오는 바람에 무너져내려
숨겨왔던 비밀이 사라져가네
들어주길 원하지도 않았네
기억되길 바라지도 않았네
나의 이름도
나의 몸을 적시는 비가 내려와
흘러흘러 가지만 길을 잃었네
강을 비추던 작은 별 빛 마저도
낯설어지는 이 곳을 비추기엔
희미해지네
나의 손은 너무 작아서
바람을 막을 순 없지만
넘쳐오는 파도에 지친
그저 너의 손을 잡았네
춤추는 하늘
흔들리는 들판에서
잠시 멈추고서
갈 곳을 잃고 날아가는
새들의 휴식이 되어
춤추는 마음 두려움에
지친 눈물 잠시 멈추고서
갈 곳을 잃고 떠나려는
새들을 위로해주오
춤추는 바람
내가 떠나가기 전에
잠시 멈추고서
세상의 작은
아름다운 비밀을 들어주오
춤추는 하늘
흔들리는 들판에서
잠시 멈추고서
갈 곳을 잃고
날아가는 새들의
휴식이 되어
춤추는 마음
두려움에 지친 눈물
잠시 멈추고서
갈 곳을 잃고 떠나려는
새들을 위로해주오
춤추는 바람
내가 떠나가기 전에"
유재하 - 사랑하기 때문에,"처음 느낀 그대 눈빛은
혼자만의 오해였던가요
해맑은 미소로 나를
바보로 만들었소
내곁을 떠나가던 날
가슴에 품었던 분홍빛의
수많은 추억들이
푸르게 바래졌소
어제는 떠난 그대를
잊지 못하는 내가 미웠죠
하지만 이제 깨달아요
그대만의 나였음을
다시 돌아온 그대 위해
내 모든 것 드릴테요
우리 이대로 영원히
헤어지지 않으리
나 오직 그대만을
사랑하기 때문에
커다란 그대를 향해
작아져만 가는 나이기에
그 무슨 뜻이라해도
조용히 따르리오
어제는 지난 추억을
잊지 못하는 내가 미웠죠
하지만 이제 깨달아요
그대만의 나였음을
다시 돌아온 그대 위해
내 모든 것 드릴테요
우리 이대로 영원히
헤어지지 않으리
나 오직 그대만을
사랑하기 때문에
사랑하기 때문에"
마지막 토스트 - 불확실성에 기대어,"삐걱대는 침대 모퉁이
나는 잠에서 막 깨어나
불안해 보이는 네 머리를 쓰다듬어
미래를 얘기해보지만
뾰족한 답은 없고
무슨 할 말이 있는 걸까
나는 조금 불안해져
아무렇게나 구겨 놓은
셔츠를 걸치고
졸린 하루 모니터 속
그래 인생은 거기 있지
지쳤다고 말을 했지 위로하는
대답은 없지만
그것뿐이지 그래 그렇지 그래
인생은 거기 있지
나는 과거를 사는 사람
너는 미래를 얘기할 때
그런 불확실함에 기대
우린 방황하고 있었네
무딘 창문을 열었어 찬 공기가
밀려들어
그제야 막힌 숨을 토해내듯
너는 말했지
우린 어디로 가는 걸까 무얼
꿈꾸고 있는 걸까
나는 말문이 막혀서
아무 말도 할 수 없었네
나는 과거를 사는 사람 너는
미래를 얘기할 때
그런 불확실함에 기대 우린
방황하고 있었네
나는 과거를 사는 사람 너는
미래를 얘기할 때
그런 불확실함에 기대 우린
방황하고 있었네
나는 과거를 사는 사람 너는
미래를 얘기할 때
그런 불확실함에 기대 우린
방황하고"
패닉 - 기다리다,"널 기다리다 혼자 생각했어

떠나간 넌 지금 너무 아파

다시 내게로 돌아올 길 위에 울고 있다고

널 바라보다 문득 생각했어

어느날 하늘이 밝아지면

마치 떠났던 날처럼 가만히 너는 내게 오겠지

내 앞에 있는 너

네가 다시 나를 볼 순 없을까

너의 두 눈 속에 나는 없고

익숙해진 손짓과 앙금같은 미소만

희미하게 남아서 나를 울게 하지만

너는 다시 내게 돌아올거야

너의 맘이 다시 날 부르면

주저말고 돌아와 네 눈앞의 내 안으로

예전처럼 널 안아줄테니



널 바라보다 문득 생각했어

어느날 하늘이 밝아지면

마치 떠났던 날처럼 가만히 너는 내게 오겠지

내 앞에 있는 너

네가 다시 나를 볼 순 없을까

너의 두 눈 속에 나는 없고

익숙해진 손짓과 앙금같은 미소만

희미하게 남아서 나를 울게 하지만

너는 다시 내게 돌아올거야

너의 맘이 다시 날 부르면

주저말고 돌아와 네 눈앞의 내 안으로

예전처럼 널 안아줄테니"
아이유 - 이런 엔딩,"안녕 오랜만이야
물음표 없이 참 너다운 목소리
정해진 규칙처럼
추운 문가에 늘 똑같은 네 자리
제대로 잘 먹어 다 지나가니까
예전처럼 잠도 잘 자게 될 거야
진심으로 빌게
너는 더 행복할 자격이 있어
그런 말은 하지 마 제발
그 말이 더 아픈 거 알잖아
사랑해줄 거라며 다 뭐야
어떤 맘을 준 건지 너는 모를 거야
외로웠던 만큼
너를 너보다 사랑해줄 사람
꼭 만났으면 해
내가 아니라서 미안해
주는 게 쉽지가 않아
그런 말은 하지 마 제발
그 말이 더 아픈 거 알잖아
사랑해줄 거라며 다 뭐야
어떤 맘을 준 건지 끝내 모를
솔직히 말해줄래 제발
너라면 다 믿는 거 알잖아
네 말대로 언젠가 나도
나 같은 누군가에게
사랑 받게 될까"
"양희은, 김창기 - 엄마가 딸에게","난 잠시 눈을 붙인 줄만 알았는데
벌써 늙어 있었고
넌 항상 어린 아이일 줄만 알았는데
벌써 어른이 다 되었고
난 삶에 대해 아직도 잘 모르기에
너에게 해줄 말이 없지만
네가 좀 더 행복해지기를
원하는 마음에
내 가슴 속을 뒤져 할 말을 찾지
공부해라
아냐 그건 너무 교과서야
성실해라
나도 그러지 못했잖아
사랑해라
아냐 그건 너무 어려워
너의 삶을 살아라
난 한참 세상 살았는 줄만 알았는데
아직 열다섯이고
난 항상 예쁜 딸로 머물고 싶었지만
이미 미운 털이 박혔고
난 삶에 대해 아직도 잘 모르기에
알고픈 일들 정말 많지만
엄만 또 늘 같은 말만 되풀이하며
내 마음의 문을 더 굳게 닫지
공부해라
그게 중요한 건 나도 알아
성실해라
나도 애쓰고 있잖아요
사랑해라
더는 상처받고 싶지 않아
나의 삶을 살게 해줘
왜 엄만 내 마음도 모른 채
매일 똑같은 잔소리로
또 자꾸만 보채
난 지금 차가운 새장 속에 갇혀
살아갈 새처럼 답답해
원망하려는 말만 계속해
제발 나를 내버려두라고
왜 애처럼 보냐고
내 얘길 들어보라고
나도 마음이 많이 아퍼
힘들어하고 있다고
아무리 노력해봐도
난 엄마의 눈엔 그저
철없는 딸인 거냐고
나를 혼자 있게 놔둬
공부해라
아냐 그건 너무 교과서야
성실해라
나도 그러지 못했잖아
사랑해라
아냐 그건 너무 어려워
너의 삶을 살아라
내가 좀 더 좋은 엄마가
되지 못했던 걸
용서해줄 수 있겠니
넌 나보다는 좋은 엄마가
되겠다고 약속해주겠니
랄 라랄 라랄 라랄
엄마 나를 좀 믿어줘요
어려운 말이 아닌
따스한 손을 내밀어줘요
날 걱정해주는 엄마의 말들이
무겁게 느껴지고
세상을 살아가는 게
무섭게 느껴져
왜 몰래 눈물을 훔쳐요
조용히 가슴을 쳐요
엄마의 걱정보다
난 더 잘 해낼 수 있어요
그 무엇을 해내든
언제나 난 엄마의 딸로
다 버텨내고 살아갈 테니
걱정하지 마요
말하지 않아도 난 알고 있다고
엄만 그 누구보다
나를 사랑한단 걸
그래서 난 자신 있게 말할 수 있어
엄마처럼 좋은 엄마 되는 게
내 꿈이란 거
말하지 않아도 다 알고 있다고
엄만 그 누구보다
나를 사랑한단 걸
그래서 난 자신 있게 말할 수 있어
엄마를 행복하게 해주는 게
바로 내 꿈이란 거"
안녕하신가영 - 좋아하는 마음,"누구나 다 하고 있는
일반적인 그것을
너에게 말할 때
특별하던 모든 것들이
익숙한 것들이
되어 버리진 않을까
평범한 내가 너를
생각하는 이 마음이
특별해졌을 때
당연하던 모든 것들이
너에게로 가서는
하나의 의미가 돼
좋아해
좋아한다는 말보다
좋아하는 마음 먼저
생각한다는 말보다
네가 먼저 생각이 나
보고 싶다는 말보다
우연히 너를 보여줘
그때 반갑단 말보다
좋아하는 마음 먼저 생각해 줘
알 것 같은 마음과
알 수 없는 떨림이
나에게로 다가와
하나의 의미가 돼
좋아해
좋아한다는 말보다
좋아하는 마음 먼저
생각한다는 말보다
네가 먼저 생각이 나
보고 싶다는 말보다
우연히 너를 보여줘
그때 반갑단 말보다
좋아하는 마음 먼저
좋아한다고 또 말하면
꼭 가벼운 진심 같아
그래서 말을 또 아끼면
괜히 달아나 버릴까
어렴풋한 마음들이
꼭 너를 닮아서
어리숙해진 우리가
둘이 되는 꿈을 꿔
그래서 말을 또 아끼면
괜히 달아나 버릴까
어렴풋한 마음들이
꼭 너를 닮아서
어리숙해진 우리가
둘이 되는 꿈을 꿔
좋아한다는 말보다
좋아하는 마음 먼저"
FTISLAND - 소녀를 만나다,"어릴적 뛰놀던 그곳에 넌 있었지
하얀 얼굴 수줍던 어린 소녀가
시간의 밀려온 내 기억 저편에서
아직도 날 웃으며 부르네
다시 그때로 가면
우리 만날 수 있을 것 같아
가만히 눈을 감고 회색 기억에 사는
그 소녈 불러보지만
그려봐도 만질 수도 없는 사랑아
소리쳐도 들을 수도 없는 사랑아
내 가슴에 숨어사는 아름다운 소녀야
잊지 못할 나의 첫사랑

눈부신 소녀는 미소를 지은채로
창가에서 날 바라보고 있지만
어느덧 커버린 작은 꼬마아이는
이젠 다시 그곳에는 없어
한번쯤은 나를 또
찾아 줄 것만 같은 생각에
추억에 기대선채
그 소녀의 이름을 부르며
눈을 감지만
그려봐도 만질 수도 없는 사랑아
소리쳐도 들을 수도 없는 사랑아
내 가슴에 숨어사는 아름다운 소녀야
잊지 못할 나의 첫 사랑
내 머릿속에 갇혀 버린 채
지울수도 없는 그 소녀는
빛바랜 거리에선 널 여전히
키 작은 소년을 만나
사랑하고 사랑하는데
뻗어봐도 잡을수도 없는 사랑아
다가서면 자꾸 멀어지는 나의 사랑아
외치며 불러보지만 대답없는 소녀는
영원토록 지울 수 없는 내 첫사랑이죠"
보아 - 천국과 지옥 사이,"차라리 미워하자
너를 안을수록 난 아파
아침이면 전부 잊고
또 너를 찾겠지만
차라리 미뤄두자
못쓰게 돼 버린 사랑
어떻게든 시간이란
또 우릴 흐를 테니
미안해 아직
너를 생각해서 사랑해서
널 결국엔 완전히
놓지도 못할 나라서
단 하루만 더 사랑하자
또 거짓말만
너를 또 보면
다 잊고서 또 웃으면서
사랑해 버리는 나를
단 하루라도 잊어보자
못 지킬 말만 너를 못 보면
아프면서 또 울면서
다짐만 하는 나
너를 두고 오가는
천국과 지옥 사이
잊으려 해볼수록
다가온 니가 참 밉다
닿을 수도 안 볼 수도
없을 그 거리라서
웃을게
니가 다만 모르도록 내 마음을
나 결국엔 이 마음
주지도 못 할 거라서
단 하루만 더 사랑하자
또 거짓말만
너를 또 보면
다 잊고서 또 웃으면서
사랑해 버리는 나를
단 하루라도 잊어보자
못 지킬 말만 너를 못 보면
아프면서 또 울면서
다짐만 하는 나
너를 두고 오가는
천국과 지옥 사이"
프롬 - 서로의 조각,"마주 잡은 손을 기억해
나의 의미는 너에게만 있어
바라보는 눈빛 그 아래
너의 의미는 나에게만 있어
너의 모든 것은 다 나에게로 와
까만 오늘의 닿은 의미가 돼
너의 모든 것은 다 나에게로 와
빈 어딘가의 한 조각이 되어
우리만의 성을 지을래
슬픈 눈물은 다 마실게
날 위한 창을 내줄래
매일 문을 나서는
그댈 바라보게
방안 가득 널 위한 노래
나의 의미는 너에게만 있어
오고 가는 수많은 표정 속에
너의 의미는 나에게만 있어
우연뿐인 매일매일에
널 위해 추는 춤
그리워질 내일 내일에
널 위해 그리는 꿈
너의 모든 것은 다 나에게로 와
까만 오늘의 닿은 의미가 돼
너의 모든 것은 다 나에게로 와
빈 어딘가의 한 조각이 되어
우리만의 성을 지을래
슬픈 눈물은 다 마실게
날 위한 창을 내줄래
매일 문을 나서는
그댈 바라보게
마주 잡은 손을 기억해
나의 의미는 너에게만 있어
바라보는 눈빛 그 아래
너의 의미는 나에게만 있어
방안 가득 널 위한 노래
나의 의미는 너에게만 있어
오고 가는 수많은 표정 속에
너의 의미는 나에게만 있어"
서영은 - 좋아 좋아,"처음 널 만나는 날
노란 세송이 장미를 들고
룰루랄라 신촌을 향하는
내 가슴은 마냥 두근두근
생머리 휘날리며
나를 향해 손을 흔드는 너
머리에서 발끝까지
나를 사로잡네 이야에로
니가 좋아 너무 좋아
모든 걸 주고 싶어
너에게만은 내 마음
난 꾸미고 싶지 않아
언제까지 언제까지 너와 함께
너와 함께 있을꺼야 예이예
룰루랄라 신촌을 누비는
내 마음은 마냥 이야에로
여보세요 나의 천사 어떻게
내 마음을 훔쳤나요
괜찮아요 나의 천사 가져간
내 마음을 고이 간직해줘요
니가 좋아 너무 좋아
모든 걸 주고 싶어
너에게만은 내 마음
난 꾸미고 싶지 않아
언제까지 언제까지 너와 함께
너와 함께 있을꺼야 예이예
니가 좋아 너무 좋아
모든 걸 주고 싶어
너에게만은 내 마음
난 꾸미고 싶지 않아
니가 좋아 너무 좋아
모든 걸 주고 싶어
니가 좋아 너무 좋아
모든 걸 주고 싶어
니가 좋아"
유지희 - 누구보다 예쁘게,"눈을 뜨면 떠오르는 사람이고
잠들기 전 떠오르는 사람이고
사실은 뭘 해도
생각나는 사람이지
어딜 가도 쫓아오는 그 사람을
그래요 좋아하게 됐죠
나도 이런 나 싫지는 않네요
바보처럼 웃는 일이 많아지고
서운함에 토라짐이 많아지고
그 사람 앞이면
아이가 돼버리네요
투정 부리는 일이 많아져도
나를 좋아해줄래요
그거면 바랄게 없는데
우리 누구보다 예쁘게 만나요
세상사람들 질투 나도록
후회하지 않게
그대를 아껴줄게요
우리 서두르지는 말기로 해요
천천히 다가갈래요
그대란 사람을 더 많이
알고 싶어지네요
바보처럼 웃는 일이 많아지고
서운함에 토라짐이 많아지고
그 사람 앞이면
아이가 돼버리네요
투정 부리는 일이 많아져도
나를 좋아해줄래요
그거면 바랄게 없는데
우리 누구보다 예쁘게 만나요
세상사람들 질투 나도록
후회하지 않게
그대를 아껴줄게요
우리 서두르지는 말기로 해요
천천히 다가갈래요
그대란 사람을 더 많이
알고 싶어지네요"
타루 - 날씨 맑음,"우연히 마주치길 기대하기도 하면서
하루 종일 두근대는
맘으로 거리를 걸어봐

부서질 듯 햇살은 쏟아지고
날아갈 듯 바람은 살랑거려
바람 타고 내 맘은 날아가
끝도 없이 저 파란 하늘위로
날씨만 너무 좋은 날
방안에만 있기엔 억울해
거울 속에 내 모습은 왠지
서글퍼 보여
우연히 마주치길 기대하기도 하면서
하루 종일 두근대는
맘으로 거리를 걸어봐

꿈을 꾸듯 별빛은 내려앉아
사랑하듯 포근히 감싸 안아
달빛이여 내 맘을 전해 줘
그리운 이름 그대 꿈 속에서
날씨만 너무 좋은 날
아무 일도 없기엔 억울해
설레임에 치장한 내 모습
서글퍼 보여
이렇게 아름다운 날에
이처럼 어여쁜 나와
아름다운 가로수 길 함께 할 그댄
우연히 마주치길 기대하기도 했지만
하루 종일 설레이는
맘으로 거리를 걸어도"
허회경 - 김철수 씨 이야기,"사실 너도 똑같더라고
내 기쁨은 늘 질투가 되고
슬픔은 항상 약점이 돼
사실 너도 다를 게 없더라고
생각해 보면 난 친구보다
떠돌이 강아지를 더 사랑해
특별하다고 한 너는 사실 똑같더라고
특별함이 하나 둘 모이면
평범함이 되고
우두커니 서서
세상을 가만히 내려다보면
비극은 언제나
발 뻗고 잘 때쯤 찾아온단다
아아아아
슬퍼라
아아아아
사실 너도 똑같더라고
내 사랑은 늘 재앙이 되고
재앙은 항상 사랑이 돼
널 사랑할 용기는
아무리 찾아도 없더라고
겁쟁이는 작은 행복마저
두려운 법이라고
우두커니 서서
세상을 가만히 내려다보면
비극은 언제나
입꼬리를 올릴 때 찾아온단다
아아아아
슬퍼라
아아아아
내방의 벽은 늘 젖어있어서
기댈 수 없고
나의 이웃은
그저 운 좋은 멍청이들뿐이야
나의 바다는
사막으로 변해가기만 하고
나는 앞으로 걸어가도 뒤로 넘어지네
아아아아
슬퍼라
아아아아
슬퍼라"
